Customer Name,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Zone Desc,State,Channel,Designation,Manager,Resolution SLA (Mins),Resp SLA (Seconds),Resolution Catgory,Response SLA pass,Resolution SLA pass,week_label
Dan,2020-12-15 15:36:12,2020-12-15 15:40:18,2020-12-15 19:54:27,Customers End,Goodluck,2020-12-16 00:36:10,Completed,Closed,North-Central,NASARAWA,WebForm,Operator,Kerry,254.15,246.0,Critical,fail,fail,week 51
Nabett,2020-12-24 10:49:10,2020-12-24 10:49:38,2020-12-24 14:07:45,Customers End,Atiku,2020-12-24 18:01:08,Completed,Closed,South-West,OGUN,Phone Call,Operator,Victor,198.12,28.0,Critical,fail,fail,week 52
LEMUS,2020-12-09 09:25:48,2020-12-09 09:34:30,2020-12-09 12:59:10,Routine Service,John,2025-11-16 09:23:19,Active,Open,South-West,EKITI,Phone Call,Operator,Victor,204.67,522.0,Critical,fail,fail,week 50
Union,2020-12-15 08:05:32,2020-12-15 08:12:59,2020-12-15 13:43:30,Uknown,Sola,2020-12-15 19:31:23,Completed,Closed,South-South,ANAMBRA,WebForm,Operator,Wale,330.52,447.0,Critical,fail,fail,week 51
FoodCo,2020-12-12 12:29:36,2020-12-12 12:33:10,2020-12-12 16:48:31,Line damage,Sekina,2020-12-12 21:12:50,Completed,Closed,North-West,KATSINA,Email,Operator,Victor,255.35,214.0,Critical,fail,fail,week 50
Dan,2020-12-11 14:35:10,2020-12-11 14:37:49,2020-12-11 20:00:35,Line damage,Tunde,2020-12-11 23:49:05,Completed,Closed,South-West,OGUN,Chatbot,Operator,Victor,322.77,159.0,Critical,fail,fail,week 50
Sahad,2020-12-21 08:57:51,2020-12-21 09:05:30,2020-12-21 12:48:46,Customers End,Tunde,2020-12-21 18:09:58,Completed,Closed,North-West,KANO,USSD,Operator,Victor,223.27,459.0,Critical,fail,fail,week 52
Lemway,2020-12-27 09:38:21,2020-12-27 09:39:42,2020-12-27 14:19:23,Customers End,Habeeb,2025-11-16 09:23:19,Active,Open,South-South,ANAMBRA,WebForm,Operator,Victor,279.68,81.0,Critical,fail,fail,week 52
FoodCo,2020-12-15 14:21:33,2020-12-15 14:29:42,2020-12-15 18:47:24,Line damage,Bola,2020-12-15 23:00:17,Completed,Closed,North-East,GOMBE,Chatbot,Operator,Victor,257.7,489.0,Critical,fail,fail,week 51
Cassava,2020-12-08 13:31:32,2020-12-08 13:34:42,2020-12-08 16:53:44,Line damage,Paul,2020-12-08 20:16:59,Completed,Closed,South-West,OGUN,Social Media,Operator,Seun,199.03,190.0,Critical,fail,fail,week 50
Hubmart,2020-12-14 09:21:06,2020-12-14 09:31:17,2020-12-14 12:56:19,hardware failure,Bola,2020-12-14 18:38:30,Completed,Closed,North-Central,PLATEAU,WebForm,Operator,Victor,205.03,611.0,Critical,fail,fail,week 51
Fidelity,2020-12-15 13:13:33,2020-12-15 13:13:58,2020-12-15 17:55:29,Line damage,Myers,2020-12-15 21:18:54,Completed,Closed,South-West,OYO,USSD,Operator,Kerry,281.52,25.0,Critical,fail,fail,week 51
Eversharpmaster,2020-12-08 13:30:36,2020-12-08 13:40:18,2020-12-08 19:05:35,Customers End,Jennifer,2025-11-16 09:23:19,Active,Open,South-West,OYO,WebForm,Operator,Kerry,325.28,582.0,Critical,fail,fail,week 50
Jiji,2020-12-25 10:44:14,2020-12-25 10:51:44,2020-12-25 16:21:18,Routine Service,Atiku,2020-12-25 22:15:44,Completed,Closed,South-South,CROSS RIVER,WebForm,Operator,Victor,329.57,450.0,Critical,fail,fail,week 52
Transnational,2020-12-10 08:33:02,2020-12-10 08:37:31,2020-12-10 11:50:07,Customers End,Sola,2020-12-10 15:32:36,Completed,Closed,South-South,ANAMBRA,Email,Operator,Wale,192.6,269.0,Critical,fail,fail,week 50
Mikano,2020-12-24 15:36:45,2020-12-24 15:42:19,2020-12-24 20:01:46,Line damage,Bola,2020-12-25 00:33:33,Completed,Closed,North-East,TARABA,WebForm,Operator,Victor,259.45,334.0,Critical,fail,fail,week 52
BetBoss,2020-12-17 08:30:37,2020-12-17 08:33:08,2020-12-17 12:00:36,Line damage,Tunde,2020-12-17 16:25:49,Completed,Closed,North-Central,BENUE,WebForm,Operator,Victor,207.47,151.0,Critical,fail,fail,week 51
ACCNI,2020-12-13 12:08:23,2020-12-13 12:15:29,2020-12-13 16:27:50,Customers End,Mary,2020-12-13 20:02:20,Completed,Closed,South-West,OGUN,WebForm,Operator,Wale,252.35,426.0,Critical,fail,fail,week 50
Jiji,2020-12-08 12:54:14,2020-12-08 13:02:28,2020-12-08 16:05:58,Customers End,Amelia,2020-12-08 19:27:25,Completed,Closed,North-Central,NIGER,Phone Call,Operator,Kerry,183.5,494.0,Critical,fail,fail,week 50
MIEC,2020-12-13 12:01:48,2020-12-13 12:11:27,2020-12-13 15:11:44,Customers End,Amelia,2020-12-13 20:42:31,Completed,Closed,South-South,RIVERS,WebForm,Operator,Kerry,180.28,579.0,Critical,fail,fail,week 50
FoodCo,2020-12-12 12:11:02,2020-12-12 12:20:47,2020-12-12 17:28:05,Customers End,Bola,2020-12-12 22:18:36,Completed,Closed,South-South,ANAMBRA,Phone Call,Operator,Victor,307.3,585.0,Critical,fail,fail,week 50
Cassava,2020-12-11 11:03:26,2020-12-11 11:11:33,2020-12-11 14:20:04,Customers End,Sherifat,2020-12-11 18:12:50,Completed,Closed,South-East,ABIA,USSD,Operator,Victor,188.52,487.0,Critical,fail,fail,week 50
BAGCO,2020-12-17 15:44:23,2020-12-17 15:45:10,2020-12-17 20:22:27,Routine Service,John,2020-12-17 23:40:53,Completed,Closed,South-West,OYO,Phone Call,Operator,Victor,277.28,47.0,Critical,fail,fail,week 51
Honeywell,2020-12-21 12:49:37,2020-12-21 12:56:12,2020-12-21 18:26:51,Customers End,Sekina,2020-12-21 23:05:32,Completed,Closed,North-East,BORNO,USSD,Operator,Victor,330.65,395.0,Critical,fail,fail,week 52
Computek,2020-12-21 14:14:45,2020-12-21 14:16:12,2020-12-21 18:58:44,Line damage,Bola,2020-12-22 00:36:13,Completed,Closed,North-East,YOBE,Phone Call,Operator,Victor,282.53,87.0,Critical,fail,fail,week 52
BetSan,2020-12-08 10:38:57,2020-12-08 10:46:39,2020-12-08 13:51:27,Line damage,Goodluck,2020-12-08 19:46:04,Completed,Closed,North-West,KADUNA,Social Media,Operator,Kerry,184.8,462.0,Critical,fail,fail,week 50
Zercom,2020-12-26 15:09:39,2020-12-26 15:16:04,2020-12-26 19:41:35,Customers End,Jonathan,2025-11-16 09:23:19,Active,Open,North-West,KANO,Phone Call,Operator,Kerry,265.52,385.0,Critical,fail,fail,week 52
ROCAD,2020-12-05 11:18:51,2020-12-05 11:25:03,2020-12-05 16:27:30,Line damage,Segun,2025-11-16 09:23:19,Active,Open,South-West,ONDO,WebForm,Operator,Seun,302.45,372.0,Critical,fail,fail,week 49
Transnational,2020-12-06 10:43:03,2020-12-06 10:44:13,2020-12-06 14:21:26,Customers End,Ore,2020-12-06 17:42:18,Completed,Closed,South-South,EDO,Phone Call,Operator,Seun,217.22,70.0,Critical,fail,fail,week 49
Cejex,2020-12-03 11:20:21,2020-12-03 11:20:44,2020-12-03 14:42:16,Line damage,Myers,2025-11-16 09:23:19,Active,Open,South-East,IMO,Email,Operator,Kerry,201.53,23.0,Critical,fail,fail,week 49
Gmicord,2020-12-08 13:13:35,2020-12-08 13:17:22,2020-12-08 17:53:56,Customers End,Vitus,2020-12-08 23:19:13,Completed,Closed,South-South,RIVERS,Phone Call,Operator,Seun,276.57,227.0,Critical,fail,fail,week 50
Systemtech,2020-12-22 09:25:16,2020-12-22 09:25:35,2020-12-22 15:07:08,Customers End,Kingsley,2020-12-22 19:38:40,Completed,Closed,South-South,ANAMBRA,Phone Call,Operator,Kerry,341.55,19.0,Critical,fail,fail,week 52
Nabett,2020-12-27 13:38:36,2020-12-27 13:40:09,2020-12-27 19:05:21,Customers End,Sherifat,2025-11-16 09:23:19,Active,Open,South-South,RIVERS,Chatbot,Operator,Victor,325.2,93.0,Critical,fail,fail,week 52
CCD,2020-12-24 15:23:39,2020-12-24 15:33:53,2020-12-24 21:09:01,Customers End,Kingsley,2020-12-25 02:47:53,Completed,Closed,North-Central,FCT ABUJA,Social Media,Operator,Kerry,335.13,614.0,Critical,fail,fail,week 52
ACCNI,2020-12-09 15:50:00,2020-12-09 15:53:45,2020-12-09 21:24:07,Customers End,Fola,2020-12-10 02:06:52,Completed,Closed,North-West,KEBBI,USSD,Operator,Wale,330.37,225.0,Critical,fail,fail,week 50
Arik,2020-12-10 14:53:42,2020-12-10 15:03:54,2020-12-10 18:34:58,Customers End,Myers,2020-12-10 23:08:26,Completed,Closed,North-West,KANO,Email,Operator,Kerry,211.07,612.0,Critical,fail,fail,week 50
Tidel,2020-12-28 13:02:40,2020-12-28 13:12:15,2020-12-28 16:54:40,Routine Service,Habeeb,2020-12-28 21:29:16,Completed,Closed,North-Central,BENUE,Phone Call,Operator,Victor,222.42,575.0,Critical,fail,fail,week 53
Sahad,2020-12-04 12:56:05,2020-12-04 12:57:29,2020-12-04 18:41:43,Customers End,Amelia,2020-12-05 00:06:59,Completed,Closed,North-Central,KWARA,Email,Operator,Kerry,344.23,84.0,Critical,fail,fail,week 49
CCD,2020-12-14 13:01:12,2020-12-14 13:04:39,2020-12-14 17:06:26,Customers End,Atiku,2020-12-14 21:47:49,Completed,Closed,South-South,ANAMBRA,USSD,Operator,Victor,241.78,207.0,Critical,fail,fail,week 51
Spreadweb,2020-12-01 08:19:57,2020-12-01 08:24:05,2020-12-01 12:44:13,Customers End,Sola,2025-11-16 09:23:19,Active,Open,North-East,BORNO,Social Media,Operator,Wale,260.13,248.0,Critical,fail,fail,week 49
Dan,2020-12-11 11:57:43,2020-12-11 12:04:24,2020-12-11 17:31:51,Line damage,Bola,2020-12-11 21:06:36,Completed,Closed,North-West,ZAMFARA,Email,Operator,Victor,327.45,401.0,Critical,fail,fail,week 50
SupaTram,2020-12-25 08:50:10,2020-12-25 08:50:37,2020-12-25 13:53:08,Routine Service,Bola,2020-12-25 18:07:41,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Victor,302.52,27.0,Critical,fail,fail,week 52
Cejex,2020-12-16 12:35:50,2020-12-16 12:38:07,2020-12-16 15:58:31,Customers End,Atiku,2020-12-16 20:44:44,Completed,Closed,South-West,OYO,WebForm,Operator,Victor,200.4,137.0,Critical,fail,fail,week 51
Pentacept,2020-12-27 12:53:28,2020-12-27 13:02:06,2020-12-27 16:04:29,Customers End,Bukky,2020-12-27 19:41:41,Completed,Closed,South-West,EKITI,WebForm,Operator,Wale,182.38,518.0,Critical,fail,fail,week 52
Dan,2020-12-04 11:32:39,2020-12-04 11:35:14,2020-12-04 16:41:58,Customers End,Jennifer,2020-12-04 21:29:20,Completed,Closed,South-South,RIVERS,Social Media,Operator,Kerry,306.73,155.0,Critical,fail,fail,week 49
Cejex,2020-12-01 15:20:06,2020-12-01 15:24:40,2020-12-01 20:47:17,Support network failures,Sekina,2020-12-02 02:31:07,Completed,Closed,North-Central,FCT ABUJA,Chatbot,Operator,Victor,322.62,274.0,Critical,fail,fail,week 49
Ultimate,2020-12-22 14:51:12,2020-12-22 14:54:45,2020-12-22 19:10:15,Line damage,Popoola,2020-12-23 01:01:53,Completed,Closed,North-West,SOKOTO,Social Media,Operator,Seun,255.5,213.0,Critical,fail,fail,week 52
ShopLite,2020-12-28 11:29:51,2020-12-28 11:37:59,2020-12-28 14:53:36,Customers End,Habeeb,2020-12-28 19:24:13,Completed,Closed,North-Central,FCT ABUJA,USSD,Operator,Victor,195.62,488.0,Critical,fail,fail,week 53
ROCAD,2020-12-04 14:28:44,2020-12-04 14:36:14,2020-12-04 18:44:58,Customers End,Goodluck,2020-12-04 23:07:53,Completed,Closed,South-South,DELTA,Social Media,Operator,Kerry,248.73,450.0,Critical,fail,fail,week 49
Wichtech,2020-12-26 08:59:28,2020-12-26 09:08:00,2020-12-26 12:09:29,Customers End,Atiku,2020-12-26 17:26:43,Completed,Closed,North-Central,KWARA,WebForm,Operator,Victor,181.48,512.0,Critical,fail,fail,week 52
Berger,2020-12-01 10:46:36,2020-12-01 10:56:23,2020-12-01 14:17:04,Support network failures,Jennifer,2020-12-01 20:11:55,Completed,Closed,North-Central,KWARA,Social Media,Operator,Kerry,200.68,587.0,Critical,fail,fail,week 49
Sahad,2020-12-23 14:38:32,2020-12-23 14:42:14,2020-12-23 18:20:51,Routine Service,Myers,2020-12-23 22:49:40,Completed,Closed,North-East,ADAMAWA,Email,Operator,Kerry,218.62,222.0,Critical,fail,fail,week 52
International,2020-12-27 13:09:40,2020-12-27 13:11:09,2020-12-27 18:21:15,Routine Service,Brenda,2020-12-28 00:04:46,Completed,Closed,South-East,IMO,Social Media,Operator,Kerry,310.1,89.0,Critical,fail,fail,week 52
Jacobs,2020-12-02 15:43:04,2020-12-02 15:53:16,2020-12-02 21:04:40,Customers End,Atiku,2020-12-03 00:18:09,Completed,Closed,North-East,GOMBE,Phone Call,Operator,Victor,311.4,612.0,Critical,fail,fail,week 49
TwinsDeck,2020-12-21 11:58:30,2020-12-21 12:07:35,2020-12-21 16:48:55,Line damage,John,2020-12-21 21:02:20,Completed,Closed,South-West,OYO,USSD,Operator,Victor,281.33,545.0,Critical,fail,fail,week 52
International,2020-12-20 13:57:24,2020-12-20 14:07:33,2020-12-20 18:18:21,Uknown,Atiku,2025-11-16 09:23:19,Active,Open,South-West,LAGOS,Social Media,Operator,Victor,250.8,609.0,Critical,fail,fail,week 51
ACCNI,2020-12-01 14:13:06,2020-12-01 14:16:45,2020-12-01 17:39:20,Line damage,Sekina,2025-11-16 09:23:19,Active,Open,North-Central,FCT ABUJA,Chatbot,Operator,Victor,202.58,219.0,Critical,fail,fail,week 49
Goodies,2020-12-17 09:54:25,2020-12-17 09:54:50,2020-12-17 15:27:36,Customers End,Atiku,2020-12-17 19:57:07,Completed,Closed,South-South,BAYELSA,WebForm,Operator,Victor,332.77,25.0,Critical,fail,fail,week 51
Sahad,2020-12-23 12:43:04,2020-12-23 12:44:51,2020-12-23 16:20:09,Customers End,Bola,2020-12-23 21:12:34,Completed,Closed,North-West,KANO,Email,Operator,Victor,215.3,107.0,Critical,fail,fail,week 52
BetSan,2020-12-22 14:13:25,2020-12-22 14:20:02,2020-12-22 18:31:09,Customers End,Sherifat,2020-12-22 22:11:47,Completed,Closed,South-West,OYO,USSD,Operator,Victor,251.12,397.0,Critical,fail,fail,week 52
Cejex,2020-12-28 10:50:42,2020-12-28 10:53:49,2020-12-28 16:20:25,Line damage,Atiku,2020-12-28 21:35:36,Completed,Closed,North-Central,PLATEAU,Email,Operator,Victor,326.6,187.0,Critical,fail,fail,week 53
Zeenab,2020-12-15 13:51:33,2020-12-15 13:57:02,2020-12-15 18:17:10,Customers End,Fola,2020-12-15 23:32:37,Completed,Closed,North-West,KEBBI,Email,Operator,Wale,260.13,329.0,Critical,fail,fail,week 51
BetSan,2020-12-07 14:31:39,2020-12-07 14:41:46,2020-12-07 20:12:33,Customers End,Bola,2020-12-08 01:46:25,Completed,Closed,South-East,IMO,Email,Operator,Victor,330.78,607.0,Critical,fail,fail,week 50
Jiji,2020-12-14 10:59:59,2020-12-14 11:01:24,2020-12-14 16:37:43,Line damage,Sherifat,2020-12-14 21:28:39,Completed,Closed,North-East,BORNO,Phone Call,Operator,Victor,336.32,85.0,Critical,fail,fail,week 51
Transnational,2020-12-15 13:11:29,2020-12-15 13:15:47,2020-12-15 17:40:07,Routine Service,Habeeb,2020-12-15 22:01:37,Completed,Closed,South-East,ENUGU,Email,Operator,Victor,264.33,258.0,Critical,fail,fail,week 51
Cassava,2020-12-03 08:42:31,2020-12-03 08:48:58,2020-12-03 12:06:25,Customers End,Myers,2020-12-03 15:47:54,Completed,Closed,North-West,KANO,Email,Operator,Kerry,197.45,387.0,Critical,fail,fail,week 49
TITech,2020-12-14 15:54:49,2020-12-14 16:03:02,2020-12-14 20:43:32,Customers End,Tunde,2020-12-15 00:08:57,Completed,Closed,North-East,ADAMAWA,Email,Operator,Victor,280.5,493.0,Critical,fail,fail,week 51
Arik,2020-12-04 08:57:14,2020-12-04 08:58:32,2020-12-04 14:35:50,Customers End,Habeeb,2020-12-04 19:53:28,Completed,Closed,North-Central,NASARAWA,WebForm,Operator,Victor,337.3,78.0,Critical,fail,fail,week 49
Eversharpmaster,2020-12-09 14:10:02,2020-12-09 14:15:24,2020-12-09 17:34:08,Line damage,John,2020-12-09 22:29:01,Completed,Closed,South-South,EDO,WebForm,Operator,Victor,198.73,322.0,Critical,fail,fail,week 50
Union,2020-12-27 14:22:22,2020-12-27 14:27:09,2020-12-27 18:58:14,Line damage,Sherifat,2025-11-16 09:23:19,Active,Open,North-East,BORNO,Social Media,Operator,Victor,271.08,287.0,Critical,fail,fail,week 52
Cassava,2020-12-11 10:57:21,2020-12-11 11:06:03,2020-12-11 14:37:14,Line damage,Bukky,2025-11-16 09:23:19,Active,Open,South-West,OYO,Social Media,Operator,Wale,211.18,522.0,Critical,fail,fail,week 50
International,2020-12-09 12:04:34,2020-12-09 12:06:42,2020-12-09 17:37:11,Customers End,Kola,2025-11-16 09:23:19,Active,Open,South-South,ANAMBRA,Phone Call,Operator,Wale,330.48,128.0,Critical,fail,fail,week 50
ShopLite,2020-12-27 08:43:01,2020-12-27 08:45:21,2020-12-27 12:00:41,Uknown,Bola,2020-12-27 15:14:52,Completed,Closed,North-East,BORNO,USSD,Operator,Victor,195.33,140.0,Critical,fail,fail,week 52
Kabo,2020-12-27 13:20:24,2020-12-27 13:26:52,2020-12-27 18:32:27,Customers End,Bola,2020-12-27 22:15:13,Completed,Closed,North-West,SOKOTO,Email,Operator,Victor,305.58,388.0,Critical,fail,fail,week 52
Dan,2020-12-10 12:10:59,2020-12-10 12:18:29,2020-12-10 16:55:16,Line damage,Sherifat,2020-12-10 22:44:47,Completed,Closed,North-Central,BENUE,Email,Operator,Victor,276.78,450.0,Critical,fail,fail,week 50
BetSan,2020-12-27 15:53:48,2020-12-27 15:59:58,2020-12-27 19:09:42,Line damage,Habeeb,2020-12-28 01:03:02,Completed,Closed,South-South,ANAMBRA,USSD,Operator,Victor,189.73,370.0,Critical,fail,fail,week 52
ShopLite,2020-12-02 13:08:31,2020-12-02 13:14:36,2020-12-02 17:49:08,Customers End,Habeeb,2020-12-02 21:08:53,Completed,Closed,South-East,ABIA,Chatbot,Operator,Victor,274.53,365.0,Critical,fail,fail,week 49
NTAS,2020-12-26 13:35:55,2020-12-26 13:46:39,2020-12-26 18:59:52,Line damage,John,2020-12-27 00:17:42,Completed,Closed,North-Central,PLATEAU,Email,Operator,Victor,313.22,644.0,Critical,fail,fail,week 52
Cassava,2020-12-10 13:53:06,2020-12-10 13:58:22,2020-12-10 17:31:30,Customers End,Atiku,2020-12-10 22:25:15,Completed,Closed,North-West,ZAMFARA,Social Media,Operator,Victor,213.13,316.0,Critical,fail,fail,week 50
ShopLite,2020-12-16 15:12:42,2020-12-16 15:17:12,2020-12-16 20:56:18,Line damage,Mary,2020-12-17 01:36:44,Completed,Closed,South-West,LAGOS,Chatbot,Operator,Wale,339.1,270.0,Critical,fail,fail,week 51
Goodies,2020-12-18 11:44:30,2020-12-18 11:53:58,2020-12-18 17:35:02,Customers End,Vitus,2020-12-18 22:02:40,Completed,Closed,North-West,SOKOTO,Phone Call,Operator,Seun,341.07,568.0,Critical,fail,fail,week 51
Goodies,2020-12-03 13:16:52,2020-12-03 13:25:25,2020-12-03 17:58:36,Line damage,Jonathan,2020-12-03 23:52:11,Completed,Closed,North-Central,KOGI,Chatbot,Operator,Kerry,273.18,513.0,Critical,fail,fail,week 49
Marketsquare,2020-12-08 13:48:20,2020-12-08 13:54:28,2020-12-08 17:04:01,Customers End,Bola,2020-12-08 21:29:45,Completed,Closed,South-South,ANAMBRA,USSD,Operator,Victor,189.55,368.0,Critical,fail,fail,week 50
Jumlaa,2020-12-26 10:39:20,2020-12-26 10:43:07,2020-12-26 14:24:44,Customers End,Jonathan,2020-12-26 20:03:59,Completed,Closed,North-Central,PLATEAU,Chatbot,Operator,Kerry,221.62,227.0,Critical,fail,fail,week 52
Jiji,2020-12-08 14:05:48,2020-12-08 14:11:33,2020-12-08 19:53:41,Line damage,Bola,2020-12-08 23:15:35,Completed,Closed,South-West,OGUN,Social Media,Operator,Victor,342.13,345.0,Critical,fail,fail,week 50
MIEC,2020-12-07 09:53:43,2020-12-07 09:56:26,2020-12-07 15:16:08,Customers End,Mary,2020-12-07 20:36:39,Completed,Closed,North-West,SOKOTO,Social Media,Operator,Wale,319.7,163.0,Critical,fail,fail,week 50
Denna,2020-12-13 12:55:41,2020-12-13 13:01:53,2020-12-13 17:43:55,Customers End,John,2020-12-13 23:06:22,Completed,Closed,North-West,KATSINA,Chatbot,Operator,Victor,282.03,372.0,Critical,fail,fail,week 50
NTAS,2020-12-07 10:29:12,2020-12-07 10:33:33,2020-12-07 14:57:01,Line damage,Amelia,2020-12-07 18:25:43,Completed,Closed,North-West,KEBBI,WebForm,Operator,Kerry,263.47,261.0,Critical,fail,fail,week 50
Computek,2020-12-17 13:21:28,2020-12-17 13:22:33,2020-12-17 17:31:06,Customers End,John,2020-12-17 20:47:29,Completed,Closed,South-South,BAYELSA,WebForm,Operator,Victor,248.55,65.0,Critical,fail,fail,week 51
Arik,2020-12-26 10:53:32,2020-12-26 11:00:47,2020-12-26 14:31:31,Line damage,Tunde,2025-11-16 09:23:19,Active,Open,South-South,RIVERS,Chatbot,Operator,Victor,210.73,435.0,Critical,fail,fail,week 52
Honeywell,2020-12-17 09:59:53,2020-12-17 10:02:00,2020-12-17 13:41:12,Customers End,Habeeb,2020-12-17 17:58:54,Completed,Closed,South-West,LAGOS,Chatbot,Operator,Victor,219.2,127.0,Critical,fail,fail,week 51
Zeenab,2020-12-23 09:33:16,2020-12-23 09:39:33,2020-12-23 12:57:58,Customers End,Sherifat,2020-12-23 17:16:36,Completed,Closed,South-South,ANAMBRA,USSD,Operator,Victor,198.42,377.0,Critical,fail,fail,week 52
BetSan,2020-12-23 11:55:29,2020-12-23 11:56:58,2020-12-23 17:10:42,Routine Service,Sherifat,2020-12-23 23:01:16,Completed,Closed,North-East,BORNO,Social Media,Operator,Victor,313.73,89.0,Critical,fail,fail,week 52
Goodies,2020-12-14 15:16:16,2020-12-14 15:25:27,2020-12-14 19:01:31,Customers End,Sherifat,2025-11-16 09:23:19,Active,Open,North-West,SOKOTO,USSD,Operator,Victor,216.07,551.0,Critical,fail,fail,week 51
ACCNI,2020-12-17 15:14:55,2020-12-17 15:24:42,2020-12-17 20:55:20,Uknown,Sheg,2020-12-18 01:18:03,Completed,Closed,North-Central,BENUE,Phone Call,Operator,Seun,330.63,587.0,Critical,fail,fail,week 51
Wichtech,2020-12-20 10:42:05,2020-12-20 10:47:46,2020-12-20 16:26:20,Support network failures,Segun,2025-11-16 09:23:19,Active,Open,North-East,YOBE,WebForm,Operator,Seun,338.57,341.0,Critical,fail,fail,week 51
Bates,2020-12-06 11:13:25,2020-12-06 11:23:11,2020-12-06 14:41:45,Customers End,Sekina,2020-12-06 18:16:19,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,198.57,586.0,Critical,fail,fail,week 49
Transnational,2020-12-15 08:14:04,2020-12-15 08:15:31,2020-12-15 11:52:54,Line damage,Habeeb,2020-12-15 17:09:38,Completed,Closed,South-South,CROSS RIVER,Chatbot,Operator,Victor,217.38,87.0,Critical,fail,fail,week 51
International,2020-12-16 15:20:34,2020-12-16 15:28:51,2020-12-16 18:45:21,Line damage,Segun,2025-11-16 09:23:19,Active,Open,North-East,ADAMAWA,WebForm,Operator,Seun,196.5,497.0,Critical,fail,fail,week 51
BetSan,2020-12-02 12:39:13,2020-12-02 12:48:49,2020-12-02 15:54:09,Line damage,Jennifer,2020-12-02 20:30:35,Completed,Closed,North-West,KADUNA,WebForm,Operator,Kerry,185.33,576.0,Critical,fail,fail,week 49
Jacobs,2020-12-16 08:27:10,2020-12-16 08:27:42,2020-12-16 13:37:47,Line damage,Jennifer,2020-12-16 17:21:25,Completed,Closed,North-Central,NASARAWA,WebForm,Operator,Kerry,310.08,32.0,Critical,fail,fail,week 51
MIEC,2020-12-10 10:30:10,2020-12-10 10:35:16,2020-12-10 14:10:47,Line damage,Tunde,2020-12-10 19:01:33,Completed,Closed,North-West,KATSINA,Phone Call,Operator,Victor,215.52,306.0,Critical,fail,fail,week 50
Budelak,2020-12-03 14:28:47,2020-12-03 14:28:59,2020-12-03 18:54:12,Customers End,Brenda,2025-11-16 09:23:19,Active,Open,South-South,AKWA IBOM,Email,Operator,Kerry,265.22,12.0,Critical,pass,fail,week 49
Alumaco,2020-12-11 09:23:42,2020-12-11 09:31:19,2020-12-11 14:37:34,Line damage,Myers,2025-11-16 09:23:19,Active,Open,South-West,LAGOS,WebForm,Operator,Kerry,306.25,457.0,Critical,fail,fail,week 50
